INFO Request for StartComputing
INFO Generation 209: 2187.0
INFO Generation 210: 2191.0
INFO Generation 211: 2116.0
INFO Generation 212: 2156.0
INFO Generation 213: 2205.0
INFO Generation 214: 2127.0
INFO Generation 215: 2251.0
INFO Generation 216: 2134.0
INFO Generation 217: 2169.0
INFO Generation 218: 2088.0
INFO Generation 219: 2148.0
INFO Generation 220: 2158.0
INFO Generation 221: 2183.0
INFO Generation 222: 1971.0
INFO Generation 223: 2081.0
INFO Generation 224: 2017.0
INFO Generation 225: 2106.0
INFO Generation 226: 2116.0
INFO Generation 227: 2095.0
INFO Generation 228: 2196.0
INFO Generation 229: 2063.0
INFO Generation 230: 2313.0
INFO Generation 231: 2238.0
INFO Generation 232: 2173.0
INFO Generation 233: 2231.0
INFO Generation 234: 2157.0
INFO Generation 235: 2017.0
INFO Generation 236: 2267.0
INFO Generation 237: 2210.0
INFO Generation 238: 2134.0
INFO Generation 239: 2217.0
INFO Generation 240: 2245.0
INFO Generation 241: 2280.0
INFO Generation 242: 2238.0
INFO Generation 243: 2298.0
INFO Generation 244: 2163.0
INFO Generation 245: 2188.0
INFO Generation 246: 2162.0
INFO Generation 247: 2337.0
INFO Generation 248: 2169.0
INFO Generation 249: 2362.0
INFO Generation 250: 2227.0
INFO Generation 251: 2245.0
INFO Generation 252: 2089.0
INFO Generation 253: 1985.0
INFO Generation 254: 2118.0
INFO Generation 255: 2160.0
INFO Generation 256: 2053.0
INFO Generation 257: 2199.0
INFO Generation 258: 2096.0
INFO Generation 259: 2031.0
INFO Generation 260: 2164.0
INFO Generation 261: 2224.0
INFO Generation 262: 2060.0
INFO Generation 263: 2185.0
INFO Generation 264: 2008.0
INFO Generation 265: 2118.0
INFO Generation 266: 2047.0
INFO Generation 267: 2136.0
INFO Generation 268: 2089.0
INFO Generation 269: 2068.0
INFO Generation 270: 2088.0
INFO Generation 271: 2263.0
INFO Generation 272: 2049.0
INFO Generation 273: 2242.0
INFO Generation 274: 2195.0
INFO Generation 275: 2213.0
INFO Generation 276: 2278.0
INFO Generation 277: 2161.0
INFO Generation 278: 2133.0
INFO Generation 279: 2057.0
INFO Generation 280: 2104.0
INFO Generation 281: 2145.0
INFO Generation 282: 2158.0
INFO Generation 283: 2129.0
INFO Generation 284: 2101.0
INFO Generation 285: 2171.0
INFO Generation 286: 1984.0
INFO Generation 287: 2083.0
INFO Generation 288: 2163.0
INFO Generation 289: 2030.0
INFO Generation 290: 2251.0
INFO Generation 291: 2176.0
INFO Generation 292: 2175.0
INFO Generation 293: 2233.0
INFO Generation 294: 2102.0
INFO Generation 295: 1998.0
INFO Generation 296: 2014.0
INFO Generation 297: 2056.0
INFO Generation 298: 2055.0
INFO Generation 299: 2201.0
INFO Generation 300: 2135.0
INFO Generation 301: 2018.0
INFO Generation 302: 2140.0
INFO Generation 303: 2064.0
INFO Generation 304: 1991.0
INFO Generation 305: 2032.0
INFO Generation 306: 2165.0
INFO Generation 307: 2016.0
INFO Generation 308: 2138.0
INFO Generation 309: 2121.0
INFO Generation 310: 2021.0
INFO Generation 311: 2153.0
INFO Generation 312: 2020.0
INFO Generation 313: 1917.0
INFO Generation 314: 1988.0
INFO Generation 315: 1976.0
INFO Generation 316: 1912.0
INFO Generation 317: 2003.0
INFO Generation 318: 1959.0
INFO Generation 319: 2005.0
INFO Generation 320: 1991.0
INFO Generation 321: 2096.0
INFO Generation 322: 2032.0
INFO Generation 323: 2091.0
INFO Generation 324: 2164.0
INFO Generation 325: 2135.0
INFO Generation 326: 2137.0
INFO Generation 327: 2207.0
INFO Generation 328: 1988.0
INFO Generation 329: 2087.0
INFO Generation 330: 2314.0
INFO Generation 331: 2165.0
INFO Generation 332: 2167.0
INFO Generation 333: 2150.0
INFO Generation 334: 2138.0
INFO Generation 335: 2270.0
INFO Generation 336: 2257.0
INFO Generation 337: 2180.0
INFO Generation 338: 2137.0
INFO Generation 339: 2093.0
INFO Generation 340: 2207.0
INFO Generation 341: 2240.0
INFO Generation 342: 2020.0
INFO Generation 343: 2092.0
INFO Generation 344: 2140.0
INFO Generation 345: 2125.0
INFO Generation 346: 2239.0
INFO Generation 347: 2152.0
INFO Generation 348: 2208.0
INFO Generation 349: 2075.0
INFO Generation 350: 2176.0
INFO Generation 351: 2101.0
INFO Generation 352: 2073.0
INFO Generation 353: 2131.0
INFO Generation 354: 2058.0
INFO Inform with Individual
INFO Generation 355: 1955.0
INFO Generation 356: 2056.0
INFO Generation 357: 2044.0
INFO Generation 358: 1923.0
INFO Generation 359: 2014.0
INFO Generation 360: 2146.0
INFO Generation 361: 2069.0
INFO Generation 362: 2176.0
INFO Generation 363: 2132.0
INFO Generation 364: 2101.0
INFO Generation 365: 2134.0
INFO Generation 366: 2100.0
INFO Generation 367: 2126.0
INFO Generation 368: 2070.0
INFO Generation 369: 2159.0
INFO Generation 370: 2128.0
INFO Generation 371: 2191.0
INFO Generation 372: 2101.0
INFO Generation 373: 1997.0
INFO Generation 374: 1981.0
INFO Generation 375: 2023.0
INFO Generation 376: 2027.0
INFO Generation 377: 2173.0
INFO Generation 378: 2071.0
INFO Generation 379: 2117.0
INFO Generation 380: 2101.0
INFO Generation 381: 2206.0
INFO Generation 382: 1997.0
INFO Generation 383: 2056.0
INFO Generation 384: 1983.0
INFO Generation 385: 2055.0
INFO Generation 386: 2133.0
INFO Generation 387: 2118.0
INFO Generation 388: 2175.0
INFO Generation 389: 2088.0
INFO Generation 390: 2174.0
INFO Generation 391: 2200.0
INFO Generation 392: 2024.0
INFO Generation 393: 2113.0
INFO Generation 394: 2170.0
INFO Generation 395: 2233.0
INFO Generation 396: 2223.0
INFO Generation 397: 2106.0
INFO Generation 398: 2117.0
INFO Generation 399: 2041.0
INFO Generation 400: 2042.0
INFO Generation 401: 2083.0
INFO Generation 402: 2148.0
INFO Generation 403: 2073.0
INFO Generation 404: 2084.0
INFO Generation 405: 2133.0
INFO Generation 406: 1967.0
INFO Generation 407: 2091.0
INFO Generation 408: 2153.0
INFO Generation 409: 2013.0
INFO Generation 410: 2195.0
INFO Generation 411: 2138.0
INFO Generation 412: 2119.0
INFO Generation 413: 2202.0
